file,line,rule,context,original,replacement
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,5,phaseD_smart_open,"""Virella Sunshad","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,5,phaseD_smart_close,"ella Sunshadow,"" she said, not ","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,5,phaseD_smart_open,"rom her perch. ""Though people w","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,5,phaseD_smart_close,"ly call me Vex.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,6,phaseD_smart_open,"""How long have y","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,6,phaseD_smart_close,"you been there?"" Caelin asked, ","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,7,phaseD_smart_open,"""Long enough."" S","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,7,phaseD_smart_close,"""Long enough."" She pushed off","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,7,phaseD_smart_open," have slipped. ""Long enough to ","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,7,phaseD_smart_close,"on to your arm."" Her mismatched","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,7,phaseD_smart_open,"onal interest. ""Interesting acc","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,7,phaseD_smart_close,"exactly subtle.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,8,phaseA_debris_stripped,"e here. This is�""","�""",""""
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,8,phaseD_smart_open," never remove. ""You shouldn't b","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,8,phaseD_smart_close,"e here. This is""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,9,phaseD_smart_open,"""Dangerous? Obvi","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,9,phaseD_smart_close,"ous? Obviously."" Vex stopped a ","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,9,phaseD_smart_open,"roved hostile. ""But I've been t","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,9,phaseD_smart_close,"ls appropriate.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,10,phaseD_smart_open,"""Tracking what?""","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,10,phaseD_smart_close,"""Tracking what?""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,11,phaseD_smart_open,"""Answers."" She p","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,11,phaseD_smart_close,"""Answers."" She pulled a w","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,11,phaseD_smart_open,"it away again. ""My mother was a","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,11,phaseD_smart_close,"ons than sense.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,12,rule2_emdash_words,"pecific pattern�not raiding, n","n�n","n—n"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,12,rule2_emdash_words,", but searching�I followed the","g�I","g—I"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,12,phaseD_smart_open,"alline corpse. ""Her last journa","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,12,phaseD_smart_close,"owed the trail."" Her eyes met h","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,12,phaseD_smart_open," eyes met his. ""And here I find","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,12,phaseD_smart_close,"you. With that."" A nod at his a","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,14,phaseD_smart_open,"""Your mother was","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,14,phaseD_smart_close,"dragon gave me,"" Caelin said sl","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,15,phaseD_smart_open,"""Was she?"" Vex's","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,15,phaseD_smart_close,"""Was she?"" Vex's tone sha","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,15,phaseD_smart_open,"with interest. ""And what exactl","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,15,phaseD_smart_close,"y modification?""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,16,rule2_emdash_words,"rmed in warning�truth or pain,","g�t","g—t"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,16,phaseD_smart_open," pain, choose. ""A burden. A pur","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,16,phaseD_smart_close,"path to follow.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,17,phaseD_smart_open,"""How poetically ","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,17,phaseD_smart_close,"etically vague."" But her eyes t","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,17,phaseD_smart_open,"ssion shifted. ""What are you st","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,17,phaseD_smart_close,"you staring at?""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,18,phaseD_smart_open,"ention to her. ""You can't see i","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,18,phaseD_smart_close,"u can't see it?""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,19,phaseD_smart_open,"""See what?"" Vex ","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,19,phaseD_smart_close,"""See what?"" Vex followed h","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,19,phaseD_smart_open," crater's rim. ""All I'm getting","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,19,phaseD_smart_close,"ying something.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,20,phaseD_smart_open,"""There's a path.","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,20,phaseD_smart_close,"the Emberpeaks."" He flexed his ","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,20,phaseD_smart_open,"istant thread. ""The dragon said","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,20,phaseD_smart_close,"d could see it.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,21,rule2_emdash_words,". ""Let me guess�this invisible","s�t","s—t"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,21,phaseD_smart_open,"""Of course she d","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,21,phaseD_smart_close,"course she did."" Vex rubbed her","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,21,phaseD_smart_open,"d her temples. ""Let me guess—th","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,21,phaseD_smart_close,"in half a year.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,22,phaseD_smart_open,"""Probably.""","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,22,phaseD_smart_close,"""Probably.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,23,phaseD_smart_open,"""Perfect."" She l","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,23,phaseD_smart_close,"""Perfect."" She let her ha","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,23,phaseD_smart_open,"aluating look. ""New arrangement","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,23,phaseD_smart_close,"r died seeking.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,24,phaseD_smart_open,"""We?"" Caelin rai","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,24,phaseD_smart_close,"""We?"" Caelin raised ","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,25,phaseD_smart_open,"""You walk in fro","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,25,phaseD_smart_close," walk in front,"" Vex said with ","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,25,phaseD_smart_open,"n the margins, ""drawing every m","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,25,phaseD_smart_close,"to our answers.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,26,phaseD_smart_open,"""That's your pit","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,26,phaseD_smart_close,"itch? I'm bait?""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,27,rule2_emdash_words,"r I come or not�I can see it i","t�I","t—I"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,27,phaseD_smart_open,"""Mutually benefi","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,27,phaseD_smart_close,"eneficial bait."" Her mouth quir","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,27,phaseD_smart_open,"mouth quirked. ""Look, you're go","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,27,phaseD_smart_close,"appened to her.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,28,phaseD_smart_open,"ssed her arms. ""So we can stumb","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,28,phaseD_smart_close,"ice, ember-boy.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,29,rule2_emdash_words,"wasn't stinging�she meant what","g�s","g—s"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,30,phaseD_smart_open,"""You said your m","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,30,phaseD_smart_close,"ept covenants,'"" Caelin said. ""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,30,phaseD_smart_open,""" Caelin said. ""Did her notes m","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,30,phaseD_smart_close,"mething sealed?""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,31,rule2_emdash_words," later journals�underlined, ci","s�u","s—u"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,31,phaseD_smart_open,"ion sharpened. ""The Ninefold Co","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,31,phaseD_smart_close,"e the kingdoms."" Her mismatched","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,31,phaseD_smart_open,"eyes narrowed. ""Why?""","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,31,phaseD_smart_close,"narrowed. ""Why?""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,32,phaseD_smart_open,"""Because the dra","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,32,phaseD_smart_close," stay sleeping."" The words felt","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,32,phaseD_smart_open,"morning light. ""Your mother was","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,32,phaseD_smart_close," bound to find.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,33,phaseD_smart_open,"determination. ""Then I'm defini","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,33,phaseD_smart_close,"hen we find it.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,34,phaseD_smart_open,"""It might not ha","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,34,phaseD_smart_close,"hat killed her,"" Caelin said qu","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,34,phaseD_smart_open," said quietly. ""The mountains a","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,34,phaseD_smart_close,"t conspiracies.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,35,phaseD_smart_open,"""Maybe."" Vex's h","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,35,phaseD_smart_close,"""Maybe."" Vex's hand dri","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,35,phaseD_smart_open,"r than threat. ""But she was too","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,35,phaseD_smart_close,"'s still there.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,37,rule2_emdash_words,"a sanctum there�the First Sanc","e�t","e—t"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,37,phaseD_smart_open,"""We leave as soo","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,37,phaseD_smart_close,"of the village,"" Caelin said. ""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,37,phaseD_smart_open,""" Caelin said. ""The path leads ","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,37,phaseD_smart_close,"re we're going.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,38,phaseD_smart_open,"""We."" Vex's mout","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,38,phaseD_smart_close,"""We."" Vex's mouth tw","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,38,phaseD_smart_open," like a smile. ""Look at that. P","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,38,phaseD_smart_close," favorite kind.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,39,phaseD_smart_open,"""I should warn y","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,39,phaseD_smart_close,"hould warn you,"" Caelin added, ","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,39,phaseD_smart_open,"lucent depths. ""This thing has ","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,39,phaseD_smart_close,"ht say anymore.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,40,rule2_emdash_words,"t just happened�whatever that ","d�w","d—w"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,40,rule2_emdash_words,"atever that was�I think we're ","s�I","s—I"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,40,phaseD_smart_open,"""Good,"" Vex said","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,40,phaseD_smart_close,"""Good,"" Vex said, surp","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,40,phaseD_smart_open,"urprising him. ""Lies get people","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,40,phaseD_smart_close,"y second-guess."" She glanced at","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,40,phaseD_smart_open,"ning slightly. ""Besides, after ","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,40,phaseD_smart_close,"al rules apply.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,42,phaseD_smart_open,"""We should go,"" ","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,42,phaseD_smart_close,"""We should go,"" Vex said. ""Wha","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,42,phaseD_smart_open,"go,"" Vex said. ""Whatever was dr","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,42,phaseD_smart_close,"ically branded.""","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,43,rule2_emdash_words,"ook at Vharisax�already transf","x�a","x—a"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,43,phaseD_smart_open,"""Fair point."" Ca","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,43,phaseD_smart_close,"""Fair point."" Caelin took on","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,43,phaseD_smart_open,"of this place. ""Thank you,"" he ","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-3.txt,43,phaseD_smart_close,"ce. ""Thank you,"" he said quietl","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-4.txt,1,rule2_emdash_words," was everywhere�glass-smooth w","e�g","e—g"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-4.txt,2,rule2_emdash_words,"sed. Not at Vex�she drew glanc","x�s","x—s"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-4.txt,2,rule2_emdash_words,"ad-worn bearing�but at Caelin.","g�b","g—b"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-4.txt,4,phaseD_smart_open,"""They're afraid,","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-4.txt,4,phaseD_smart_close,"They're afraid,"" Vex murmured b","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-4.txt,5,phaseD_smart_open,"""I saved a child","""","“"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-4.txt,5,phaseD_smart_close," saved a child,"" Caelin said, b","""","”"
data/acts/dragons-last-breath/chapter-1-dawns-reckoning/act-4.txt,6,phaseA_debris_stripped,"stand. And that�"" a subtle gestu","�""",""""
